ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11653030,JC221934,12-01-2018 09:00,078XX S REILLY AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,FALSE,FALSE,833,8,18,70,11,,,2018,04/15/2019 04:04:00 PM,,,
11655258,JC224569,04-01-2019 17:30,017XX W DIVISION ST,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1424,14,1,24,6,,,2019,04/15/2019 04:11:49 PM,,,
11654898,JC224156,07-09-2018 00:00,024XX W ROSEMONT AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,2413,24,50,2,11,,,2018,04/15/2019 04:11:49 PM,,,
11236436,JB159935,12-11-2017 00:00,075XX N RIDGE BLVD,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,FALSE,FALSE,2411,24,49,2,11,,,2017,02/22/2018 03:58:56 PM,,,
11236596,JB160011,12/21/2017 02:00:00 PM,013XX W WRIGHTWOOD AVE,890,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,1932,19,32,7,6,,,2017,02/22/2018 03:58:56 PM,,,
11655421,JC224823,12-08-2018 12:00,051XX S UNION AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,935,9,20,61,11,,,2018,04/15/2019 04:11:49 PM,,,
11649939,JC218092,04-08-2019 05:01,023XX W ADAMS ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1223,12,27,28,6,,,2019,04/15/2019 04:11:49 PM,,,
11236932,JB160315,06/29/2015 12:00:00 AM,057XX N MAGNOLIA AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,2013,20,48,77,11,,,2015,02/22/2018 03:58:56 PM,,,
11236973,JB160558,11/28/2017 12:01:00 AM,013XX E 87TH ST,1120,DECEPTIVE PRACTICE,FORGERY,SMALL RETAIL STORE,FALSE,TRUE,412,4,8,48,10,,,2017,02/22/2018 03:58:56 PM,,,
10246902,HY433680,09/22/2015 01:20:00 PM,020XX N SPAULDING AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,1413,14,35,22,5,1153823,1913401,2015,02-10-2018 15:50,41.91820841,-87.71027229,"(41.91820841, -87.71027229)"
11236891,JB160512,03-10-2017 10:00,074XX S PULASKI RD,620,BURGLARY,UNLAWFUL ENTRY,OTHER,FALSE,FALSE,833,8,18,70,5,,,2017,02/22/2018 03:58:56 PM,,,
11236533,JB143269,11-01-2017 00:00,109XX S CHURCH ST,1565,SEX OFFENSE,INDECENT SOLICITATION/CHILD,RESIDENCE,FALSE,FALSE,2212,22,19,75,17,,,2017,03-07-2018 16:09,,,
11237190,JB160001,06/16/2016 09:00:00 AM,010XX S STATE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,123,1,2,32,11,,,2016,02/22/2018 03:58:56 PM,,,
11236617,JB159975,11/15/2017 03:00:00 PM,034XX S EMERALD AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,OTHER,FALSE,FALSE,915,9,11,60,17,,,2017,02/22/2018 03:58:56 PM,,,
11245284,JB171295,01/17/2017 08:00:00 PM,061XX N HAMILTON AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,APARTMENT,FALSE,FALSE,2413,24,40,2,11,,,2017,03-03-2018 15:54,,,
11654894,JC224185,04-12-2018 17:00,005XX W MADISON ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,FALSE,FALSE,121,1,42,28,11,,,2018,04/15/2019 04:11:49 PM,,,
11655431,JC224758,04-01-2014 00:01,046XX S ROCKWELL ST,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,FALSE,TRUE,922,9,15,58,2,,,2014,04/15/2019 04:11:49 PM,,,
11236449,JB159987,09/14/2017 10:00:00 AM,005XX W KINZIE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1214,12,42,28,11,,,2017,02/22/2018 03:58:56 PM,,,
10247243,HY434853,02-09-2015 12:00,031XX W BYRON ST,890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,1733,17,33,16,6,1154814,1925768,2015,02-10-2018 15:50,41.95212457,-87.70629895,"(41.952124569, -87.706298949)"
11236652,JB160183,10-03-2017 00:00,047XX W 47TH ST,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,815,8,23,56,6,,,2017,02/22/2018 03:58:56 PM,,,
10247401,HY435012,09/23/2015 10:40:00 AM,005XX N MILWAUKEE AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CTA PLATFORM,TRUE,FALSE,1214,12,27,24,26,1170867,1903766,2015,02-10-2018 15:50,41.89141255,-87.6479346,"(41.891412551, -87.647934597)"
11655267,JC224628,06-01-2018 12:45,008XX E 100th pl,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,511,5,8,50,11,,,2018,04/15/2019 04:11:49 PM,,,
11237316,JB160995,04-01-2015 12:00,062XX N MC CORMICK RD,890,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,1711,17,50,13,6,,,2015,02/23/2018 03:54:42 PM,,,
10247474,HY435099,09/14/2015 10:00:00 PM,008XX N MICHIGAN AVE,560,ASSAULT,SIMPLE,RESTAURANT,FALSE,FALSE,1833,18,42,8,08A,1177330,1906499,2015,02-10-2018 15:50,41.89876792,-87.62411633,"(41.898767916, -87.624116333)"
11655501,JC224987,07/29/2014 09:00:00 AM,007XX N PINE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1524,15,37,25,11,,,2014,04/15/2019 04:11:49 PM,,,
10060236,HY189559,03/18/2015 01:50:07 PM,001XX E 70TH ST,2024,NARCOTICS,POSS: HEROIN(WHITE),RESIDENCE,TRUE,FALSE,322,3,6,69,18,,,2015,02/24/2018 03:52:13 PM,,,
10247691,HY435192,09/23/2015 11:30:00 AM,002XX W JACKSON BLVD,460,BATTERY,SIMPLE,RESTAURANT,FALSE,FALSE,122,1,2,32,08B,1174658,1898950,2015,02-10-2018 15:50,41.87811322,-87.63415627,"(41.878113223, -87.634156272)"
11655016,JC224338,03-01-2008 00:00,075XX S PAXTON AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,414,4,7,43,11,,,2008,04/15/2019 04:11:49 PM,,,
10247846,HY435499,09/23/2015 06:00:00 PM,020XX N SPAULDING AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,1413,14,35,22,14,1153823,1913401,2015,02-10-2018 15:50,41.91820841,-87.71027229,"(41.91820841, -87.71027229)"
10247922,HY435602,09/23/2015 06:50:00 PM,037XX W DOUGLAS BLVD,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,1011,10,24,29,08B,1151498,1892947,2015,02-10-2018 15:50,41.86212656,-87.71935227,"(41.862126562, -87.719352273)"
10247943,HY435412,07-12-2015 13:00,061XX S WABASH AVE,1240,DECEPTIVE PRACTICE,UNLAWFUL USE OF A COMPUTER,RESIDENCE,FALSE,FALSE,311,3,20,40,11,1177768,1864415,2015,02-10-2018 15:50,41.78327639,-87.62378456,"(41.783276387, -87.623784561)"
11654871,JC224178,04/14/2018 12:01:00 AM,0000X E ELM ST,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,1824,18,2,8,6,,,2018,04/15/2019 04:11:49 PM,,,
11655191,JC224546,05/15/2018 12:00:00 PM,002XX E HURON ST,460,BATTERY,SIMPLE,HOSPITAL BUILDING/GROUNDS,FALSE,FALSE,1834,18,42,8,08B,,,2018,04/15/2019 04:11:49 PM,,,
10248185,HY435798,09/23/2015 10:10:00 PM,044XX W THOMAS ST,820,THEFT,$500 AND UNDER,RESIDENCE,TRUE,TRUE,1111,11,37,23,6,1146672,1906961,2015,02-10-2018 15:50,41.90067595,-87.73671034,"(41.900675948, -87.73671034)"
10248224,HY435941,09/21/2015 12:00:00 AM,062XX N KEDVALE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,1711,17,39,12,08B,1147570,1941075,2015,02-10-2018 15:50,41.9942704,-87.73253357,"(41.994270396, -87.732533574)"
10248381,HY435027,09/23/2015 09:15:00 AM,013XX W 82ND ST,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,613,6,21,71,6,1168873,1850391,2015,02-10-2018 15:50,41.74498951,-87.65680092,"(41.744989508, -87.65680092)"
11237714,JB161593,12/21/2016 12:00:00 AM,016XX N SPRINGFIELD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,2535,25,30,23,11,,,2016,02/23/2018 03:57:04 PM,,,
11237346,JB160992,12-01-2017 12:00,036XX N OZANAM AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,FALSE,1631,16,36,17,26,,,2017,02/23/2018 03:57:04 PM,,,
11237482,JB161241,08-01-2016 00:00,026XX S CALIFORNIA AVE,4650,OTHER OFFENSE,SEX OFFENDER: FAIL TO REGISTER,GOVERNMENT BUILDING/PROPERTY,TRUE,FALSE,1033,10,12,30,26,,,2016,03-01-2018 15:52,,,
10248790,HY436342,09/23/2015 03:00:00 PM,004XX S LA SALLE ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER,FALSE,FALSE,122,1,2,32,11,1175318,1898302,2015,02-10-2018 15:50,41.87632029,-87.63175238,"(41.876320292, -87.63175238)"
11237837,JB161609,10-03-2017 12:00,066XX S HERMITAGE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,TRUE,725,7,15,67,11,,,2017,02/23/2018 03:57:04 PM,,,
10220109,HY177811,03-09-2015 16:34,041XX S CICERO AVE,2022,NARCOTICS,POSS: COCAINE,STREET,TRUE,FALSE,814,8,14,56,18,,,2015,04/26/2016 03:54:34 PM,,,
10248890,HY436392,09/24/2015 11:30:00 AM,026XX N CLARK ST,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,1935,19,43,7,08A,1172084,1917748,2015,02-10-2018 15:50,41.92975312,-87.64305192,"(41.92975312, -87.643051915)"
10248919,HY436363,09-12-2015 05:00,036XX W 23RD ST,810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1013,10,22,30,6,1152589,1888480,2015,02-10-2018 15:50,41.84984711,-87.71546534,"(41.849847109, -87.715465344)"
11237418,JB160932,10/27/2014 12:00:00 PM,044XX S LECLAIRE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,814,8,23,56,11,,,2014,02/23/2018 03:57:04 PM,,,
11237877,JB161248,12/15/2017 11:05:00 AM,052XX S MARSHFIELD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,932,9,16,61,11,,,2017,02/23/2018 03:57:04 PM,,,
11237818,JB161684,05/15/2017 09:00:00 AM,033XX W MARQUETTE RD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,FALSE,FALSE,831,8,15,66,11,,,2017,02/23/2018 03:57:04 PM,,,
11149019,JA487391,10/26/2017 03:54:00 PM,025XX W AINSLIE ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,APARTMENT,TRUE,FALSE,2031,20,47,4,18,,,2017,02/24/2018 03:54:24 PM,,,
10249309,HY436632,09/24/2015 02:00:00 PM,084XX S KOLIN AVE,460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,834,8,18,70,08B,1148889,1848181,2015,02-10-2018 15:50,41.73933269,-87.7300829,"(41.739332692, -87.730082896)"
11238241,JB162183,04-01-2017 09:00,075XX S HONORE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,611,6,18,71,11,,,2017,02/23/2018 03:57:04 PM,,,
11237640,JB161437,06-01-2017 09:00,016XX W MORSE AVE,1195,DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,RESIDENCE,FALSE,FALSE,2431,24,49,1,11,,,2017,02/23/2018 03:57:04 PM,,,
11238020,JB161932,10-01-2017 08:00,008XX S PLYMOUTH CT,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,123,1,2,32,5,,,2017,02/23/2018 03:57:04 PM,,,
11237520,JB161224,12/13/2017 01:00:00 PM,075XX S PRAIRIE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,FALSE,FALSE,623,6,6,69,11,,,2017,02/23/2018 03:57:04 PM,,,
10249467,HY436830,09/21/2015 04:00:00 PM,044XX S RACINE AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,924,9,11,61,6,1169087,1875536,2015,02-10-2018 15:50,41.81398583,-87.65529031,"(41.813985829, -87.655290305)"
10249491,HY436989,09/24/2015 07:20:00 PM,070XX S WASHTENAW AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,831,8,18,66,08B,1159590,1857834,2015,02-10-2018 15:50,41.76560948,-87.69061168,"(41.765609481, -87.690611679)"
11237969,JB161731,12/23/2017 09:00:00 AM,061XX W MONTROSE AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,RESIDENCE,FALSE,FALSE,1624,16,38,15,11,,,2017,02/23/2018 03:57:04 PM,,,
10249572,HY437013,09/24/2015 05:30:00 PM,059XX W CHICAGO AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1511,15,29,25,7,1136759,1904732,2015,02-10-2018 15:50,41.8947427,-87.77317538,"(41.894742698, -87.773175378)"
11237524,JB161218,02/28/2015 09:00:00 AM,046XX W MADISON ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1113,11,28,25,11,,,2015,02/23/2018 03:57:04 PM,,,
11237602,JB161368,10-10-2017 07:00,018XX S ASHLAND AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,CURRENCY EXCHANGE,FALSE,FALSE,1234,12,25,31,11,,,2017,02/23/2018 03:57:04 PM,,,
11237695,JB161385,12-12-2017 11:00,049XX S WASHINGTON PARK CT,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,223,2,4,38,5,,,2017,02/23/2018 03:57:04 PM,,,
11655980,JC225687,10/26/2017 04:00:00 PM,012XX W EDDY ST,1110,DECEPTIVE PRACTICE,BOGUS CHECK,RESIDENCE,FALSE,FALSE,1924,19,44,6,11,,,2017,04/16/2019 04:21:50 PM,,,
11237754,JB161591,10-03-2013 09:00,009XX N HARDING AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1112,11,27,23,11,,,2013,02/23/2018 03:57:04 PM,,,
11656191,JC225824,12/16/2018 10:00:00 AM,069XX S WOLCOTT AVE,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,735,7,17,67,6,,,2018,04/16/2019 04:21:50 PM,,,
11237658,JB161401,01-01-2016 09:00,002XX N CALIFORNIA AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1222,12,27,27,11,,,2016,02/23/2018 03:57:04 PM,,,
11237559,JB161234,11/17/2017 12:00:00 PM,044XX S MARSHFIELD AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,924,9,12,61,11,,,2017,02/23/2018 03:57:04 PM,,,
10249686,HY437240,09/22/2015 08:29:00 PM,101XX S NORMAL AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,2232,22,9,73,04A,1174759,1837501,2015,02-10-2018 15:50,41.70948859,-87.63561661,"(41.709488593, -87.635616613)"
11655652,JC225068,08-09-2018 08:00,071XX S STATE ST,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,323,3,6,69,08A,,,2018,04/16/2019 04:21:50 PM,,,
10249702,HY437258,09/25/2015 01:00:00 AM,019XX W 54TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,FALSE,TRUE,932,9,16,61,08B,1164165,1868867,2015,02-10-2018 15:50,41.79579045,-87.67353244,"(41.795790448, -87.673532443)"
10249747,HY437235,09/25/2015 12:30:00 AM,005XX W DIVERSEY PKWY,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,1934,19,44,6,08B,1172442,1918884,2015,02-10-2018 15:50,41.93286243,-87.6417027,"(41.932862434, -87.641702699)"
10249755,HY436319,09/24/2015 11:30:00 AM,056XX W BELMONT AVE,340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,DEPARTMENT STORE,FALSE,FALSE,1633,16,38,15,3,1138353,1920714,2015,02-10-2018 15:50,41.93857042,-87.76693331,"(41.938570422, -87.766933312)"
11656146,JC225707,03/16/2018 08:24:00 AM,010XX N MILWAUKEE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,1213,12,27,24,11,,,2018,04/16/2019 04:21:50 PM,,,
11655581,JC225026,03/30/2018 12:01:00 AM,002XX N LA SALLE ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER,FALSE,FALSE,122,1,42,32,11,,,2018,04/16/2019 04:21:50 PM,,,
11656176,JC225710,04-01-2014 14:05,021XX W JACKSON BLVD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,1225,12,27,28,11,,,2014,04/16/2019 04:21:50 PM,,,
10250135,HY437480,09/24/2015 11:50:00 AM,018XX W MONTEREY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2212,22,19,75,14,1166084,1830700,2015,02-10-2018 15:50,41.69101402,-87.66757819,"(41.691014016, -87.667578189)"
10250145,HY437512,09/16/2015 07:00:00 PM,013XX E 50TH ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,222,2,4,39,6,1185945,1872115,2015,02-10-2018 15:50,41.80421671,-87.59356238,"(41.804216714, -87.593562384)"
11655847,JC225438,08-01-2017 00:00,062XX W 64TH PL,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,812,8,23,64,11,,,2017,04/16/2019 04:21:50 PM,,,
11656147,JC225792,12-01-2018 16:25,090XX S CARPENTER ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,FALSE,FALSE,2222,22,21,73,11,,,2018,04/16/2019 04:21:50 PM,,,
11656173,JC225657,06/26/2016 11:10:00 AM,029XX W LEXINGTON ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,1135,11,28,27,11,,,2016,04/16/2019 04:21:50 PM,,,
11656586,JC226360,07/16/2018 12:00:00 PM,001XX N MICHIGAN AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,MEDICAL/DENTAL OFFICE,FALSE,FALSE,114,1,42,32,26,,,2018,04/16/2019 04:21:50 PM,,,
11233443,JB155446,02/17/2018 12:05:00 AM,133XX S GREEN BAY AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,433,4,10,55,6,,,2018,02/24/2018 03:54:24 PM,,,
11652229,JC219246,04-09-2019 16:45,0000X N STATE ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,112,1,42,32,6,,,2019,04/16/2019 04:21:50 PM,,,
11656027,JC225803,03-01-2011 09:00,071XX S INDIANA AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,323,3,6,69,11,,,2011,04/16/2019 04:21:50 PM,,,
11656174,JC225664,10-01-2015 12:10,066XX S DR MARTIN LUTHER KING JR DR,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,312,3,20,42,11,,,2015,04/16/2019 04:21:50 PM,,,
11656170,JC225659,10-01-2017 11:20,028XX W WILCOX ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,1124,11,27,27,11,,,2017,04/16/2019 04:21:50 PM,,,
11655917,JC225545,11-10-2018 12:00,019XX N KILPATRICK AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,FALSE,FALSE,2533,25,36,19,11,,,2018,04/16/2019 04:21:50 PM,,,
11655891,JC225569,11-01-2018 00:01,070XX S MERRILL AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,FALSE,331,3,5,43,26,,,2018,04/16/2019 04:21:50 PM,,,
11656062,JC225818,11-01-2016 00:00,054XX N EAST RIVER RD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,FALSE,FALSE,1614,16,41,76,11,,,2016,04/16/2019 04:21:50 PM,,,
10250863,HY438115,09/23/2015 04:00:00 PM,027XX N LAKE SHORE DR,320,ROBBERY,STRONGARM - NO WEAPON,PARK PROPERTY,FALSE,FALSE,1935,19,43,7,3,1173821,1918564,2015,02-10-2018 15:50,41.9319537,-87.63664461,"(41.931953704, -87.636644607)"
11655969,JC225381,01-01-2012 00:00,001XX W RANDOLPH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,FALSE,122,1,42,32,08B,,,2012,04/16/2019 04:21:50 PM,,,
10250883,HY438122,09/25/2015 04:30:00 AM,047XX N DAMEN AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,SMALL RETAIL STORE,FALSE,FALSE,1912,19,47,4,14,1162150,1931647,2015,10-09-2015 15:58,41.96810638,-87.67916672,"(41.968106381, -87.679166724)"
11142706,JA502694,06/17/2016 02:00:00 PM,023XX W AUGUSTA BLVD,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,FALSE,FALSE,1212,12,1,24,11,,,2016,06-04-2019 16:01,,,
11161675,JA497413,11-04-2017 15:18,030XX W WALNUT ST,2050,NARCOTICS,CRIMINAL DRUG CONSPIRACY,SIDEWALK,TRUE,FALSE,1222,12,27,27,18,,,2017,02/24/2018 03:52:13 PM,,,
11161687,JA514002,11/16/2017 12:20:00 PM,062XX S DR MARTIN LUTHER KING JR DR,2017,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,TRUE,FALSE,311,3,20,40,18,,,2017,02/24/2018 03:52:13 PM,,,
11161713,JA511848,11/14/2017 03:09:08 PM,004XX E 89TH ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,RESIDENCE,TRUE,FALSE,632,6,6,44,18,,,2017,02/24/2018 03:52:13 PM,,,
11163761,JA520737,11/21/2017 03:21:00 PM,004XX N HAMLIN AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),APARTMENT,TRUE,FALSE,1122,11,27,23,18,,,2017,02/24/2018 03:52:13 PM,,,
11238170,JB161151,07-01-2017 09:00,013XX E HYDE PARK BLVD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,222,2,4,39,11,,,2017,02/24/2018 03:52:13 PM,,,
10250992,HY438450,09/25/2015 10:20:00 PM,082XX S STATE ST,860,THEFT,RETAIL THEFT,GAS STATION,FALSE,FALSE,631,6,6,44,6,1177732,1850157,2015,02-10-2018 15:50,41.74415167,-87.62434741,"(41.744151668, -87.62434741)"
11238954,JB162665,12/20/2017 09:00:00 AM,073XX S SOUTH SHORE DR,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,334,3,7,43,5,,,2017,02/24/2018 03:54:24 PM,,,
11238534,JB162584,12-10-2017 00:00,055XX N MANGO AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,FALSE,FALSE,1622,16,45,11,11,,,2017,02/24/2018 03:54:24 PM,,,
10251100,HY438539,09-07-2015 05:00,073XX S MAPLEWOOD AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,FALSE,835,8,18,66,26,1160645,1855953,2015,02-10-2018 15:50,41.76042604,-87.68679656,"(41.760426043, -87.686796556)"
11239151,JB160169,10/18/2017 03:13:00 PM,015XX E 53RD ST,1120,DECEPTIVE PRACTICE,FORGERY,BANK,FALSE,FALSE,234,2,4,41,10,,,2017,02/24/2018 03:54:24 PM,,,
11237310,JB160971,02/22/2006 12:00:00 PM,063XX S TALMAN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,825,8,16,66,11,,,2006,10/27/2018 04:00:07 PM,,,
11238615,JB162613,05/27/2014 07:00:00 AM,002XX S LA SALLE ST,810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,122,1,42,32,6,,,2014,02/24/2018 03:54:24 PM,,,
10251270,HY437725,09/23/2015 08:00:00 PM,031XX S SHIELDS AVE,810,THEFT,OVER $500,OTHER,FALSE,FALSE,915,9,11,34,6,1174464,1884233,2015,02-10-2018 15:50,41.83773305,-87.6353079,"(41.837733046, -87.635307899)"
11238704,JB162786,05-01-2010 00:00,033XX W 63RD PL,265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,RESIDENCE,FALSE,FALSE,823,8,23,66,2,,,2010,01/23/2019 11:23:07 AM,,,
11238577,JB161247,01-01-2015 00:01,050XX W ADDISON ST,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,FALSE,FALSE,1634,16,38,15,20,,,2015,02/24/2018 03:54:24 PM,,,
11238826,JB162618,02/17/2018 10:00:00 AM,048XX W WARNER AVE,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1624,16,45,15,6,,,2018,02/24/2018 03:54:24 PM,,,
10251314,HY438813,09/25/2015 05:00:00 PM,050XX W BARRY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2521,25,30,19,14,1142289,1920143,2015,02-10-2018 15:50,41.93693127,-87.75248161,"(41.93693127, -87.752481614)"
11238816,JB162955,05-01-2011 00:01,022XX W ROSCOE ST,281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,FALSE,TRUE,1921,19,32,5,2,,,2011,02/24/2018 03:54:24 PM,,,
